ID,Fuga,BehaviorScoring,LineadeCredito,SaldoTotal,Frecuency_Global,MonetaryValue_Global,Recency_Global
2392,1451913,0,660,800,527,72.2,133.133333333333,3
2393,1452027,0,694,500,347,23.6666666666667,300.722857142857,8
2394,1454164,1,722,600,171,1,455,160
2395,1454322,0,386,700,332,66.4,228.9,28
2396,1454581,0,794,600,449,34.6666666666667,242.934615384615,13
2397,1455381,0,327,1100,789,67,149.974444444444,8
2398,1456058,1,432,2800,9619,15.2,175.596,54
2399,1457799,0,470,500,166,49,244.4,158
2400,1457991,1,742,500,302,27.8333333333333,219.25,9
2401,1458014,1,316,500,89,8,473.69,252
2402,1458311,1,497,600,1002,51,101.601428571429,193
2403,1458315,1,586,500,466,30.7272727272727,52.6825,4
2404,1459321,1,656,700,281,70.75,315.95,56
2405,1459997,1,776,600,210,48.6666666666667,689,46
2406,1460107,1,509,900,854,18,100.502857142857,242
2407,1460636,1,651,1300,221,11,175.9,161
2408,1460690,0,475,800,2328,52.75,118.758333333333,4
2409,1460922,1,422,500,1398,31,656.92,267
2410,1462627,0,668,4200,76,108,706.198333333333,35
2411,1464680,0,695,1600,1554,65.6666666666667,422.475,21
2412,1465929,0,644,1000,231,77.5,82.9333333333333,2
2413,1465942,0,605,500,486,57,117.63,2
2414,1466414,0,580,900,729,52,94.955,71
2415,1467764,1,512,500,1355,17.4285714285714,105.93375,226
2416,1468506,0,493,700,1087,83,95.5266666666667,34
2417,1470297,1,338,1000,375,21,397,34
2418,1471093,0,831,600,155,319,322.5,13
2419,1472314,1,527,500,10141,26,409.675,231
2420,1472680,0,685,900,370,231,219,9
2421,1473548,1,491,1900,3244,14,2329,301
2422,1474085,0,792,800,131,114,160,35
2423,1474149,1,725,700,398,10,122.7,164
2424,1475918,0,594,1500,1018,35.2222222222222,210.13,15
2425,1476379,1,427,600,462,10.5,166.266666666667,241
2426,1476511,1,265,700,252,24,77.065,100
2427,1476519,1,662,1000,5158,22,249.5,39
2428,1476795,1,797,1500,142,96,540.5,92
2429,1476832,0,690,800,540,28.1666666666667,194.228461538462,20
2430,1477697,0,745,1100,1114,104.666666666667,1953.42,22
2431,1479247,0,736,5300,3057,38,2326.39,66
2432,1479527,1,347,5000,5477,8,1729.9175,279
2433,1479647,1,478,600,493,34.3333333333333,143.95,46
2434,1480192,0,604,900,624,55.6,78.4,19
2435,1480843,1,454,1200,1493,13.3333333333333,345.575,77
2436,1481873,0,686,1000,167,52,96.65,4
2437,1484826,1,652,1000,406,9.18421052631579,79.35,4
2438,1485328,1,653,2900,1757,14,413.71,176
2439,1486640,0,739,900,705,26.9166666666667,81.8107692307692,18
2440,1487426,0,584,1600,847,43.7142857142857,84.4288888888889,5
2441,1488603,0,633,1200,517,112.5,357.043333333333,29
2442,1488625,1,299,3501,10378,11.3888888888889,214.412105263158,153
2443,1489002,1,511,2000,2050,13.2173913043478,827.6,14
2444,1489631,1,649,900,714,14,71.6675,54
2445,1489713,0,742,900,1030,30,108.88652173913,14
2446,1490523,1,629,1600,3101,8,3800.15,353
2447,1490690,1,743,700,291,30.3636363636364,354.1,29
2448,1491354,0,726,500,193,46.75,689.834285714286,94
2449,1491394,0,631,1400,1297,119,109.7,67
2450,1491619,0,451,700,358,79.5,188.966666666667,1
2451,1491807,1,803,500,245,23.5,328.54,24
2452,1492448,1,455,800,866,14,567.605,229
2453,1492507,0,797,500,129,104,203.95,3
2454,1492608,1,698,2900,727,5.5,253.316666666667,167
2455,1495958,1,460,1800,2579,30.3636363636364,394.29,29
2456,1496219,0,412,800,919,193,138.295,3
2457,1496485,1,551,1600,1715,16.3333333333333,33.22375,118
2458,1497128,1,254,500,477,17.5789473684211,79.45,29
2459,1497323,0,668,1700,1043,45.8,669.6,7
2460,1498039,1,426,800,1187,18.1052631578947,174.4,19
2461,1498073,0,427,1000,216,38.8,169.375,7
2462,1499067,0,715,2000,721,35,125.524,17
2463,1499932,1,500,600,732,16.375,126.433333333333,8
2464,1500052,1,435,500,2339,22.6,625.366666666667,14
2465,1500574,1,533,500,606,21.6666666666667,177.62,255
2466,1501180,1,689,2000,513,15,209,162
2467,1501304,1,520,700,861,30.3636363636364,392.983333333333,14
2468,1503012,0,796,1400,1408,63.25,718.75,23
2469,1503253,1,502,700,971,6.05882352941176,126.645555555556,258
2470,1503509,0,731,500,515,35,101.9,14
2471,1503744,1,492,500,773,10,374,254
2472,1503976,0,544,1000,696,103,81.25,2
2473,1503998,0,553,500,293,45.6666666666667,98.8142857142857,27
2474,1504358,1,469,700,765,17.1875,255.75,73
2475,1504574,0,360,1800,1629,58.8,550.418333333333,6
2476,1506038,0,404,1500,2543,90,224.533333333333,27
2477,1506126,0,682,500,416,114,97.9644444444445,16
2478,1506331,0,727,500,342,54.8333333333333,213.922,2
2479,1507180,1,540,1000,3484,13,865.6,158
2480,1508790,0,731,1000,304,122,106.5625,5
2481,1509579,0,427,1800,2858,60,314,24
2482,1509860,0,627,600,439,47.8571428571429,158.39625,9
2483,1511236,1,607,900,1025,23.5,165.1,10
2484,1511416,1,282,1800,3727,17.7,533.024,177
2485,1511611,0,657,600,609,85.5,608.673333333333,23
2486,1511629,1,449,1700,3213,23.8571428571429,518.933333333333,29
2487,1513406,0,888,600,462,56.6666666666667,289.391428571429,2
2488,1514097,1,461,500,699,21,604.55,274
2489,1514724,0,830,11500,1711,25.7777777777778,378.706923076923,11
2490,1515246,0,573,700,110,40.8,465.818333333333,147
2491,1515549,1,589,1000,991,25.5,560,156
2492,1515600,1,484,800,887,34.5,162.036,188
2493,1516010,1,504,500,444,302,181.915,45
2494,1516570,1,532,1000,7099,94,243,134
2495,1517023,1,653,500,354,16,37.5804,19
2496,1518096,0,473,1900,6670,33.9,149.483333333333,1
2497,1518480,0,442,900,854,60.75,827.58,35
2498,1518760,1,659,3700,3386,30.3636363636364,64.25,14
2499,1518795,0,716,2000,8521,213,149.45,1
2500,1519626,1,386,2700,6330,31.5714285714286,575.830833333333,122
2501,1520377,0,828,6001,2229,207,485.082,1
2502,1523903,0,700,1600,6035,35,1437.0725,17
2503,1525059,1,636,1300,254,30.3636363636364,674.5,2
2504,1525586,1,503,600,1411,53,205.51,151
2505,1526873,1,346,600,3148,59,146.8425,224
2506,1528122,0,602,1600,2421,91,309.8,71
2507,1528997,1,436,1300,6441,27.8333333333333,170.795,24
2508,1530119,1,723,2000,471,16,123.45,6
2509,1532596,1,462,2200,9872,4.5,129.3,309
2510,1532686,0,416,600,672,38.8571428571429,171.6625,4
2511,1532986,0,595,500,370,30.3333333333333,112.489666666667,4
2512,1533001,1,512,500,174,38.4444444444444,157.185,10
2513,1534453,0,517,500,528,126.5,162.633333333333,20
2514,1535657,1,516,800,1327,22.2666666666667,109.730588235294,9
2515,1536246,0,759,2500,383,12.1923076923077,176.947037037037,8
2516,1537071,1,367,2500,3188,18.5714285714286,242.211111111111,173
2517,1537139,0,695,500,382,119,158.40625,0
2518,1537905,1,258,700,186,18.1052631578947,710.5,9
2519,1538580,1,751,2000,4209,70,208,147
2520,1538752,1,637,1600,4955,27.0769230769231,1689.53333333333,9
2521,1539096,0,634,1300,342,115.5,199.454166666667,8
2522,1539393,0,697,600,80,98,71.825,20
2523,1539511,0,592,1700,1175,272,147.17,29
2524,1539669,1,542,600,608,21.3333333333333,59.85,6
2525,1540050,0,678,500,436,88.3333333333333,204.025,9
2526,1541900,1,315,2700,7493,25.5,4700,192
2527,1543293,0,654,1100,3338,67.5,162.19375,0
2528,1543715,0,371,500,373,240,201.9,1
2529,1545344,1,598,800,1500,43.4285714285714,649,19
2530,1545437,1,545,3501,4182,27.2307692307692,1428,4
2531,1545659,1,402,900,913,19.7647058823529,849,17
2532,1545905,1,454,800,761,27.2307692307692,549.85,4
2533,1546122,1,767,900,165,26.6666666666667,69.45,256
2534,1548292,1,438,2000,6430,28.8,162.21,192
2535,1548428,0,731,1500,481,15.2608695652174,359.6,7
2536,1548968,1,361,500,363,23.5,197.266666666667,9
2537,1549233,1,137,500,1647,26,641.016666666667,9
2538,1550007,1,678,1000,239,12.9090909090909,277.238333333333,24
2539,1550406,1,664,600,92,21,258.4,19
2540,1551651,1,392,1000,106,30.3636363636364,269.13,24
2541,1552145,0,643,3200,8939,113.333333333333,1448.8,7
2542,1552345,1,598,600,125,8.33333333333333,136,107
2543,1552556,0,686,1300,744,108.333333333333,156,26
2544,1554538,0,631,600,509,64,454.5,1
2545,1554633,1,282,500,486,27.8333333333333,493.793333333333,19
2546,1554675,0,770,500,327,97,308.055,54
2547,1554691,1,456,800,602,14.75,91.46,19
2548,1554794,0,538,2200,4037,76.3333333333333,479.95,9
2549,1555020,0,762,3000,361,58,191.591428571429,13
2550,1556393,0,711,800,342,30.3333333333333,210.394615384615,0
2551,1557236,1,496,1000,3628,5,1136.95,344
2552,1557996,0,783,2200,1749,62.3333333333333,208.88,7
2553,1558337,0,439,500,154,84.5,250.4,19
2554,1558918,0,566,900,901,46,149.79375,4
2555,1559380,0,277,500,499,24.8,91.9790909090909,90
2556,1559848,1,478,1300,2099,8,906.6,303
2557,1560678,1,626,1000,7467,30.3636363636364,681.083333333333,9
2558,1560699,1,356,500,507,18.5555555555556,84,23
2559,1562612,1,325,700,1497,12.4642857142857,198,14
2560,1563325,0,685,1800,4686,76.5,119.615333333333,5
2561,1563921,1,651,4700,1801,43,279,194
2562,1564072,0,377,1800,881,51.5,461.115714285714,0
2563,1565830,0,325,1000,1131,174,283.9,14
2564,1566009,1,408,800,664,15,8.115,227
2565,1566122,1,278,500,276,23.3333333333333,75.0575,24
2566,1567010,0,747,500,500,63.6,118.283333333333,0
2567,1567419,1,532,1000,920,13.6666666666667,662.0325,312
2568,1567905,0,664,1000,2156,85.6666666666667,167.6625,9
2569,1567948,1,419,700,2328,8.88888888888889,158.137,4
2570,1568872,0,550,1500,2096,105,150.594285714286,1
2571,1569392,1,516,550,4952,12,148.77,14
2572,1570126,0,413,600,584,83,314.043333333333,22
2573,1571400,0,306,2200,6640,58,251.1,75
2574,1572758,1,640,2400,1410,9,1146.825,275
2575,1573755,1,743,2200,178,23.5,378.9,78
2576,1573983,0,925,10800,1270,60,808.31,4
2577,1574072,0,548,900,969,54.5,191.505714285714,7
2578,1575784,0,404,900,386,34,224.123636363636,18
2579,1575961,0,616,1100,3529,91,445.35625,3
2580,1577083,0,463,600,1692,25,1110.65,245
2581,1578484,1,362,1600,2588,14.9090909090909,590.1,132
2582,1579138,1,425,900,838,9,144,327
2583,1580008,0,652,2700,2700,88.6666666666667,278.12,3
2584,1582378,1,681,800,516,39.7142857142857,71.18375,75
2585,1582704,0,756,1000,706,59.5,102.61875,0
2586,1583391,0,606,2100,3878,30.3636363636364,757.176666666667,4
2587,1583515,0,384,1400,776,236,48.225,29
2588,1583771,1,532,900,571,40.6666666666667,522.5,193
2589,1583772,1,628,800,916,10.71875,399,5
2590,1583797,0,623,800,727,47.7142857142857,123.634444444444,4
2591,1585353,0,808,500,174,87.5,125.833333333333,16
2592,1585514,1,186,900,2339,13.3333333333333,167,236
2593,1585853,1,745,500,472,2,442,25
2594,1586003,1,612,1000,689,12.75,104.534,2
2595,1586099,0,531,1200,1006,309,240.175,0
2596,1587038,1,381,2500,9004,27.8333333333333,847.62,29
2597,1588005,0,711,4300,449,37.8888888888889,110.91,18
2598,1588082,0,271,500,391,113,380.573333333333,24
2599,1591150,0,510,700,2476,59,381.833333333333,1
2600,1591562,0,818,1300,769,74.5,138.14,4
2601,1592284,0,534,900,837,35.1111111111111,289.75,1
2602,1593047,1,762,7600,135,53.1666666666667,197.771428571429,4
2603,1593967,0,630,700,588,57,194.595,1
2604,1594246,0,757,1300,364,145,299.863333333333,1
2605,1595205,1,472,1050,2419,12.5,593.91,267
2606,1595444,1,479,800,1091,30.3636363636364,131.344666666667,14
2607,1597583,0,699,1000,1044,13.5294117647059,110.555555555556,11
2608,1598987,0,342,1000,189,10.6551724137931,599,44
2609,1599719,1,585,500,1554,16.7,453.242857142857,29
2610,1599908,1,342,500,348,24.2142857142857,49.65,14
2611,1600176,1,679,500,450,16.8333333333333,368.717142857143,24
2612,1601287,0,772,500,83,44.375,96.7371428571429,4
2613,1601718,0,781,1800,1268,71,194.652,21
2614,1602043,0,531,1600,1955,27.5,160.871428571429,88
2615,1602201,0,831,500,315,136.5,256.74,14
2616,1604123,0,580,700,183,27.7777777777778,311.39,22
2617,1604853,0,640,3500,1266,258,281.745882352941,18
2618,1605067,0,646,1000,1115,195,469.38,14
2619,1605680,0,627,600,342,139,216.711666666667,20
2620,1605945,0,393,800,802,72,78.7,8
2621,1606313,0,683,2200,321,49.5,491.845,21
2622,1606516,1,404,1300,2606,26.4615384615385,157.725,19
2623,1608608,0,612,1100,1113,51.5,330.8,106
2624,1608658,1,292,500,741,11,143.035,14
2625,1608877,1,436,800,723,12.8,141.675,165
2626,1609685,1,281,1700,15986,10.6923076923077,479.078965517241,24
2627,1609793,1,532,500,481,24,71.52,7
2628,1609942,1,695,800,188,7,167.4,278
2629,1612937,1,777,600,108,20.1428571428571,38.27,56
2630,1615020,0,580,800,559,35.25,190.611764705882,7
2631,1616132,1,530,1800,1801,30.5,84.69,9
2632,1616221,0,521,1000,921,50,168.3,0
2633,1618458,1,438,1200,1598,7,793.675,308
2634,1618728,0,443,600,804,57.6666666666667,184.725,15
2635,1620729,1,524,500,738,30.3636363636364,543.1,4
2636,1621477,0,594,1200,443,85.25,128.209375,4
2637,1621493,1,543,1800,1908,7,216.37,152
2638,1622250,0,579,3000,7630,30.5,361.9368,4
2639,1622633,1,243,2500,2695,15.5,148.966666666667,321
2640,1623581,0,577,500,536,86,79.6355555555555,22
2641,1626418,0,536,500,433,93,426.75,9
2642,1628809,1,507,500,1154,24,602.28,281
2643,1629187,0,552,2000,835,32,254.044,19
2644,1629685,1,715,1400,1136,22.2666666666667,297.918235294118,14
2645,1629796,1,688,900,1587,16.5882352941176,292.6,81
2646,1630029,0,584,800,200,51.5,66.04,19
2647,1631363,0,614,3000,12014,43,825.35,100
2648,1631979,1,322,500,336,14,119.8,43
2649,1632207,1,375,1800,6214,18,1067.12,127
2650,1632500,1,820,2600,123,15,58,9
2651,1632715,1,428,800,409,13.4230769230769,130.65,14
2652,1634764,0,487,2200,3645,35.3333333333333,357.876,43
2653,1637087,0,501,500,432,26.5,165.153333333333,16
2654,1637791,1,335,1400,1471,13.9090909090909,176.2,24
2655,1637916,0,546,800,1469,129,1051,1
2656,1638125,0,450,1000,684,31,183.307142857143,29
2657,1638673,0,660,800,268,27.8333333333333,366.7,4
2658,1639519,1,494,500,492,30.3636363636364,95.9883333333333,24
2659,1639601,0,510,500,350,41.75,158.808,13
2660,1641279,1,481,500,572,30.3636363636364,59,19
2661,1641560,1,551,500,612,22.2666666666667,127.433333333333,14
2662,1641907,1,465,1800,2033,15.6086956521739,750.22,4
2663,1642153,1,478,800,385,14,1000.78,316
2664,1642318,1,434,500,1081,13.4,247.233333333333,221
2665,1642541,0,699,1200,1098,115.5,137.2,103
2666,1644919,1,625,1000,139,16.6190476190476,94.8,14
2667,1646648,0,427,500,486,27.2857142857143,120.7625,5
2668,1647232,1,356,1300,3941,26.5,1208,299
2669,1647762,1,712,2500,2862,31,102.25,90
2670,1648930,0,755,500,558,303,269.125,29
2671,1649112,0,464,700,479,7.80434782608696,720.96,4
2672,1649727,0,631,1000,1807,26.2,888.45,9
2673,1650808,0,540,800,573,54,155.608571428571,8
2674,1650842,1,332,1600,3093,18.4444444444444,124.35,24
2675,1651547,0,463,700,678,14,47.4,14
2676,1651852,0,851,800,847,31.125,999,22
2677,1652038,0,659,2000,2211,71.3333333333333,127.016666666667,5
2678,1654336,1,441,500,315,3.5,138.866666666667,154
2679,1654444,1,495,2100,2994,16,1119.5225,308
2680,1655806,0,777,500,135,49.4,333.075,19
2681,1656115,1,432,1300,1835,16.3333333333333,151.36,219
2682,1656554,1,616,2000,239,6,453.9,197
2683,1657307,0,696,1000,2049,17.2,286.4,15
2684,1657448,0,602,700,765,22.375,67.2446153846154,0
2685,1658073,0,806,1400,386,56,160.215,154
2686,1658231,1,392,600,121,30.3636363636364,247.45,14
2687,1658312,1,470,1600,10701,19.6470588235294,151.495,29
2688,1658457,1,452,500,567,11.5172413793103,84.9,9
2689,1658592,0,595,900,538,34,42.05,4
2690,1661104,1,336,2700,5039,28,1375.5,19
2691,1662012,0,262,700,5782,11.4666666666667,138.8,14
2692,1662865,0,593,600,566,60.75,368.98,10
2693,1663096,1,567,1000,4332,12.3,590.652727272727,219
2694,1663632,0,413,1000,1043,216,750.155,83
2695,1666141,0,553,1100,1643,39,271.6,115
2696,1666359,0,396,600,600,82.5,121.7,13
2697,1666474,0,624,1200,263,69.5,219,22
2698,1667048,0,693,500,700,60.5,140.43,7
2699,1669264,1,611,600,270,11,499,153
2700,1669375,0,338,500,252,39.75,70.8233333333333,4
2701,1669405,0,394,1400,8941,30.3636363636364,440.208333333333,5
2702,1669558,1,533,2100,5773,28,83.1,316
2703,1670089,1,988,1200,7865,12.5,123.677777777778,9
2704,1670187,1,505,1400,2365,5,1738.2,323
2705,1672614,0,573,1200,2462,192,170.44,4
2706,1673051,0,757,800,169,85.6666666666667,179,4
2707,1674026,0,706,800,51,64.4,369.636666666667,4
2708,1674034,0,623,600,306,47.5,73.98,4
2709,1674042,0,831,3500,154,53,886.96,0
2710,1674070,0,633,2800,572,103.666666666667,274.130625,24
2711,1675814,0,684,2900,780,32.8181818181818,205.308333333333,0
2712,1676263,0,715,9500,4830,24.75,684.825555555556,12
2713,1676461,0,414,1000,1032,52,218.6,79
2714,1677145,1,641,700,484,15.3333333333333,176.145,53
2715,1677265,0,561,600,475,47.5,91.9714285714286,18
2716,1677314,0,771,1100,387,63,238.65,14
2717,1679968,1,705,1500,2357,10.75,119,4
2718,1680815,0,605,1000,228,53,92.6,33
2719,1680984,0,551,800,2105,157,70.035,5
2720,1681192,0,584,800,751,161.5,52.4383333333333,4
2721,1681917,0,639,1000,1792,36.3333333333333,125.375263157895,1
2722,1682397,1,505,600,873,20.4615384615385,129.85,54
2723,1684297,0,271,500,514,67.75,202.98,39
2724,1685535,0,749,500,135,89.5,351.333333333333,5
2725,1685864,0,631,600,386,278,193.691666666667,2
2726,1686213,1,600,500,178,10,84.9,183
2727,1686372,0,496,700,476,31.125,147.855555555556,2
2728,1686517,1,322,700,15382,15.9047619047619,145.944,14
2729,1686723,1,352,1000,694,27.8333333333333,496.5,19
2730,1687539,1,344,500,73,10.5,89.05,155
2731,1687998,1,512,4200,2437,13.3076923076923,192.862142857143,184
2732,1688970,1,431,1000,2065,30.4,1662.95,9
2733,1689134,1,419,500,1176,19.6470588235294,2200,19
2734,1689233,1,541,600,655,20.5,1769,254
2735,1689701,1,722,3600,1229,7,1080.95,158
2736,1689911,1,364,1900,1174,19.5,587.9,4
2737,1690197,1,732,1000,374,27.8333333333333,459,19
2738,1690763,1,569,500,224,25,362.15,4
2739,1691176,1,767,800,56,25.7692307692308,86.7,3
2740,1692525,0,712,700,95,73,85.2,8
2741,1692715,0,439,700,720,45.5,182.7425,17
2742,1693629,0,541,1400,944,32.4444444444444,668.25,19
2743,1694636,1,373,500,317,29.0833333333333,463.9,14
2744,1695343,0,642,500,203,216,268,50
2745,1696155,0,764,600,84,95.5,206.566666666667,14
2746,1698264,0,747,1300,101,50,414.4,19
2747,1698593,1,587,1800,188,22.6666666666667,69.2275,270
2748,1698611,0,662,1300,705,68.5,128.483333333333,31
2749,1700648,0,455,2900,1276,30.4,294.375,1
2750,1701115,1,334,1000,744,9,574.185,207
2751,1701974,1,407,800,1028,19,88.72,19
2752,1702894,0,654,2500,1221,111,428.8,2
2753,1703087,1,478,600,519,27.5,334.760222222222,4
2754,1703526,1,394,800,92,13.6666666666667,231.7,1
2755,1704549,1,558,1000,1919,24.75,327,161
2756,1706866,0,782,800,764,61,464.766666666667,4
2757,1707282,1,410,800,876,17.5555555555556,100.12,14
2758,1707729,0,716,700,485,57.2,108.116666666667,20
2759,1707758,0,575,800,858,189,118.5,9
2760,1711505,1,493,1000,1511,27.7777777777778,521.345,0
2761,1712297,1,640,700,1664,24.9285714285714,381.807,14
2762,1713251,1,323,800,2975,14.8695652173913,151.95,9
2763,1713538,0,723,1600,1882,61,201.159166666667,4
2764,1715300,0,383,700,117,42.8571428571429,69.14,49
2765,1717647,0,853,4700,666,108,463.7,21
2766,1718219,1,567,2300,1076,13,133.945,178
2767,1718232,0,302,500,527,136,141.4,16
2768,1718650,1,395,1000,540,20,128.38,19
2769,1719008,0,383,500,336,27,169,14
2770,1719562,0,555,4700,8762,33.9,451.968181818182,4
2771,1720005,0,763,500,245,236,451,0
2772,1720040,1,546,800,2908,26,434.54625,9
2773,1720535,1,647,500,200,21.3333333333333,245.475,2
2774,1721549,0,627,1700,186,93,212.166666666667,4
2775,1721879,1,285,600,722,17,110.35,265
2776,1721921,0,638,500,1301,62.3333333333333,208.5,16
2777,1722514,1,433,600,616,18.3333333333333,105.61,6
2778,1722831,1,319,500,893,17.5,362.733333333333,294
2779,1723090,1,681,1400,569,77.5,259,49
2780,1723817,0,441,500,10943,107,394.75,59
2781,1724073,1,611,2000,1567,29,474.325,9
2782,1724458,1,761,3200,260,2,255,18
2783,1724650,0,786,500,426,79,355.525,64
2784,1725094,0,606,1500,1335,36.5555555555556,754,20
2785,1725340,0,819,800,1045,51.3333333333333,328.365,6
